time_period,org_name,running_total_open_issues,release_count,unique_contributors,avg_commits_per_contributor,average_closure_days,unique_pull_requests,open_pull_requests,closed_pull_requests,treated
2023-05-01,openpgpjs,27.0,1.0,,39.142857142857146,124.56593171296296,9.0,0.0,9.0,1
2023-06-01,openpgpjs,30.0,,1.0,16.0,20.562951388888887,8.0,0.0,8.0,0
2023-07-01,openpgpjs,30.0,,1.0,17.333333333333332,0.1438310185185185,,,,0
2023-08-01,openpgpjs,35.0,3.0,,38.25,48.17895171957672,1.0,0.0,1.0,0
2023-09-01,openpgpjs,32.0,1.0,,37.285714285714285,44.79636188271605,9.0,0.0,9.0,0
2023-10-01,openpgpjs,31.0,2.0,1.0,26.8,,4.0,0.0,4.0,0
2023-11-01,openpgpjs,33.0,,1.0,19.0,0.0302662037037037,3.0,0.0,3.0,0
2023-12-01,openpgpjs,34.0,,,53.0,1.061568287037037,5.0,4.0,1.0,0
2024-01-01,openpgpjs,32.0,,,29.0,0.6259143518518518,7.0,1.0,6.0,0
2024-02-01,openpgpjs,34.0,1.0,,70.0,1.406118827160494,8.0,1.0,7.0,0
2024-03-01,openpgpjs,33.0,1.0,,24.0,0.3429320987654321,5.0,0.0,5.0,0
2024-04-01,openpgpjs,33.0,1.0,,,0.059386574074074,5.0,1.0,4.0,0
2022-01-01,pendulum-project,1.0,,,30.75,31.927905092592592,13.0,0.0,13.0,0
2022-02-01,pendulum-project,0.0,,,32.75,,9.0,0.0,9.0,0
2022-04-01,pendulum-project,11.0,,,121.0,23.68430068226121,54.0,0.0,54.0,0
2022-05-01,pendulum-project,13.0,,,71.3,36.68768963675214,38.0,0.0,38.0,0
2022-06-01,pendulum-project,8.0,,,92.66666666666669,8.315202160493827,44.0,0.0,44.0,0
2022-07-01,pendulum-project,4.0,1.0,,61.333333333333336,3.622453703703704,34.0,0.0,34.0,0
2022-08-01,pendulum-project,12.0,,,65.33333333333333,35.2818677662037,31.0,0.0,31.0,0
2022-09-01,pendulum-project,11.0,,,51.25,125.33632523148148,38.0,0.0,38.0,0
2022-10-01,pendulum-project,16.0,1.0,,52.7,42.99425347222222,54.0,0.0,54.0,0
2022-11-01,pendulum-project,13.0,,,72.88888888888889,4.108778935185185,40.0,0.0,40.0,0
2022-12-01,pendulum-project,14.0,1.0,,56.71428571428572,258.9598726851852,39.0,0.0,39.0,0
2023-01-01,pendulum-project,15.0,,,51.18181818181818,55.93993055555556,47.0,0.0,47.0,0
2023-02-01,pendulum-project,15.0,,,68.45454545454545,112.82179783950616,41.0,0.0,41.0,0
2023-03-01,pendulum-project,27.0,,,92.8,71.50932098765432,95.0,0.0,95.0,0
2023-04-01,pendulum-project,29.0,2.0,,38.75,62.31599537037037,107.0,0.0,107.0,0
2023-05-01,pendulum-project,32.0,1.0,,53.44444444444444,71.79991236772487,74.0,0.0,74.0,0
2023-06-01,pendulum-project,33.0,2.0,,46.0,25.299547164351853,78.0,0.0,78.0,0
2023-07-01,pendulum-project,41.0,,,74.55555555555556,22.571027612433863,110.0,0.0,110.0,0
2023-08-01,pendulum-project,45.0,1.0,,93.7,13.249651920438955,119.0,0.0,119.0,1
2023-09-01,pendulum-project,32.0,6.0,,153.0,4.174130291005291,102.0,0.0,102.0,1
2023-10-01,pendulum-project,46.0,3.0,,31.4,96.35105864197531,86.0,0.0,86.0,1
2023-11-01,pendulum-project,57.0,3.0,,85.6,36.20860821759259,103.0,3.0,100.0,1
2023-12-01,pendulum-project,64.0,2.0,,22.071428571428573,20.092925347222224,64.0,0.0,64.0,1
2024-01-01,pendulum-project,73.0,3.0,,47.5,22.20921626984127,82.0,1.0,81.0,1
2024-02-01,pendulum-project,61.0,2.0,,45.0,7.396886574074074,73.0,2.0,71.0,1
2024-03-01,pendulum-project,58.0,1.0,,20.428571428571427,,65.0,3.0,62.0,1
2024-04-01,pendulum-project,59.0,,,11.0,4.59193287037037,34.0,8.0,26.0,1
2012-12-01,php,0.0,,15.0,64.109375,0.939278549382716,13.0,0.0,13.0,0
2014-03-01,php,0.0,,16.0,75.55555555555556,0.1680787037037037,39.0,0.0,39.0,0
2015-02-01,php,1.0,,12.0,69.12658227848101,55.18986111111112,102.0,0.0,102.0,0
2015-04-01,php,0.0,,14.0,79.5072463768116,,57.0,2.0,55.0,0
2015-12-01,php,1.0,,9.0,136.52307692307693,86.19050925925926,85.0,1.0,84.0,0
2016-03-01,php,0.0,,9.0,47.53225806451613,,74.0,0.0,74.0,0
2016-05-01,php,1.0,,10.0,32.57377049180328,507.0613310185185,38.0,0.0,38.0,0
2016-12-01,php,2.0,,6.0,45.922077922077925,15.74048611111111,53.0,1.0,52.0,0
2017-01-01,php,3.0,,7.0,142.3768115942029,236.37848958333333,99.0,0.0,99.0,0
2017-02-01,php,4.0,,5.0,32.45,,54.0,0.0,54.0,0
2017-06-01,php,5.0,,10.0,22.78082191780822,98.23065972222224,67.0,1.0,66.0,0
2017-09-01,php,5.0,,11.0,94.6271186440678,78.20201884920635,86.0,0.0,86.0,0
2017-10-01,php,4.0,,6.0,62.72463768115942,,102.0,0.0,102.0,0
2017-11-01,php,4.0,,6.0,39.51898734177215,0.0144097222222222,76.0,0.0,76.0,0
2017-12-01,php,5.0,,11.0,62.80701754385965,1.348101851851852,47.0,0.0,47.0,0
2018-01-01,php,4.0,,6.0,221.7962962962963,,61.0,0.0,61.0,0
2018-02-01,php,5.0,,5.0,191.84848484848484,208.57077546296296,138.0,1.0,137.0,0
2018-05-01,php,6.0,,8.0,63.05,60.33512152777778,37.0,0.0,37.0,0
2018-08-01,php,8.0,,5.0,52.40350877192982,,68.0,0.0,68.0,0
2018-09-01,php,6.0,,8.0,289.0,,96.0,0.0,96.0,0
2018-12-01,php,9.0,,4.0,67.32692307692308,20.10318287037037,67.0,0.0,67.0,0
2019-02-01,php,9.0,,4.0,125.11428571428571,23.67902777777778,138.0,0.0,138.0,0
2019-03-01,php,22.0,,5.0,165.66197183098592,62.4720206404321,132.0,0.0,132.0,0
2019-04-01,php,22.0,,4.0,62.08695652173913,5.771319444444444,109.0,0.0,109.0,0
2019-05-01,php,21.0,,8.0,107.94444444444444,72.74317824074075,139.0,1.0,138.0,0
2019-06-01,php,26.0,,4.0,82.625,56.81206018518519,150.0,2.0,148.0,0
2019-07-01,php,27.0,,3.0,85.69642857142857,110.1775,172.0,3.0,169.0,0
2019-08-01,php,27.0,,8.0,46.072463768115945,26.67312885802469,190.0,2.0,188.0,0
2019-09-01,php,26.0,,4.0,125.29310344827586,18.425586419753085,118.0,2.0,116.0,0
2019-10-01,php,25.0,,3.0,82.06896551724138,26.43265625,127.0,3.0,124.0,0
2019-11-01,php,27.0,,3.0,175.88,63.05340277777778,92.0,6.0,86.0,0
2019-12-01,php,27.0,,2.0,83.26415094339623,1.032019675925926,103.0,3.0,100.0,0
2020-01-01,php,26.0,,7.0,138.30357142857142,6.114918981481481,113.0,0.0,113.0,0
2020-03-01,php,26.0,,4.0,97.88636363636364,0.2087326388888888,127.0,2.0,125.0,0
2020-04-01,php,28.0,,4.0,125.5,,207.0,7.0,200.0,0
2020-06-01,php,40.0,,3.0,159.5090909090909,432.6206729497354,145.0,4.0,141.0,0
2020-07-01,php,44.0,,4.0,105.94642857142856,263.17857638888887,151.0,3.0,148.0,0
2020-08-01,php,48.0,,2.0,132.63636363636363,47.58945601851852,161.0,1.0,160.0,0
2020-09-01,php,50.0,,2.0,259.73846153846154,229.61452314814812,216.0,2.0,214.0,0
2020-10-01,php,48.0,,5.0,152.27659574468086,,185.0,3.0,182.0,0
2020-11-01,php,49.0,,5.0,220.74285714285716,416.0025115740741,198.0,4.0,194.0,0
2020-12-01,php,51.0,,2.0,138.53846153846155,1068.7809837962964,173.0,3.0,170.0,0
2021-01-01,php,53.0,,5.0,268.08988764044943,64.71982253086419,293.0,4.0,289.0,0
2021-02-01,php,53.0,,2.0,107.51351351351352,220.00547453703703,163.0,4.0,159.0,0
2021-03-01,php,53.0,,1.0,68.97368421052632,0.0008449074074074,167.0,3.0,164.0,0
2021-05-01,php,55.0,1.0,2.0,176.8,0.602241512345679,262.0,3.0,259.0,0
2021-06-01,php,71.0,,3.0,190.9418604651163,194.7580472883598,281.0,4.0,277.0,0
2021-07-01,php,122.0,,3.0,90.30666666666669,49.959869814814816,307.0,2.0,305.0,0
2021-08-01,php,112.0,,6.0,67.76404494382022,33.55459895833334,289.0,13.0,276.0,0
2021-09-01,php,120.0,1.0,3.0,90.40229885057472,79.14241030092593,282.0,10.0,272.0,0
2021-10-01,php,125.0,,6.0,188.4883720930233,22.127310707885304,236.0,7.0,229.0,0
2021-11-01,php,111.0,,,108.43434343434345,87.3163585568327,237.0,12.0,225.0,0
2021-12-01,php,165.0,,5.0,47.19101123595506,64.41410455628896,298.0,9.0,289.0,0
2022-01-01,php,209.0,,4.0,31.82191780821918,75.79284369967795,199.0,3.0,196.0,0
2022-02-01,php,270.0,,3.0,17.396825396825395,80.22616019758598,126.0,3.0,123.0,0
2022-03-01,php,303.0,,2.0,34.204819277108435,40.69412760416667,155.0,3.0,152.0,0
2022-04-01,php,332.0,,1.0,39.94594594594594,53.55828955812248,197.0,7.0,190.0,0
2022-05-01,php,359.0,,3.0,33.61643835616438,57.89010896867613,191.0,7.0,184.0,0
2022-06-01,php,398.0,,5.0,36.13414634146341,48.57835012708787,311.0,7.0,304.0,0
2022-07-01,php,435.0,,3.0,37.95049504950495,57.891505103976925,361.0,11.0,350.0,0
2022-08-01,php,476.0,,,38.2093023255814,55.58383701599327,237.0,8.0,229.0,0
2022-09-01,php,501.0,,3.0,38.01282051282051,49.23825390625,267.0,14.0,253.0,0
2022-10-01,php,539.0,,3.0,41.7375,60.22451027199074,300.0,20.0,280.0,0
2022-11-01,php,569.0,,1.0,41.70512820512821,46.30611535111844,249.0,11.0,238.0,0
2022-12-01,php,605.0,,3.0,161.38888888888889,55.805379456559365,319.0,12.0,307.0,0
2023-01-01,php,664.0,,2.0,62.73529411764706,43.62163693510024,360.0,17.0,343.0,0
2023-02-01,php,716.0,,3.0,37.83544303797469,43.21106826241135,309.0,12.0,297.0,0
2023-03-01,php,716.0,,4.0,51.729729729729726,31.16741875229189,322.0,15.0,307.0,0
2023-04-01,php,751.0,,2.0,203.69117647058823,36.2777520287141,205.0,15.0,190.0,0
2023-05-01,php,756.0,,,21.906976744186046,26.31595599465445,200.0,10.0,190.0,0
2023-06-01,php,784.0,,2.0,28.83333333333333,18.830293591859185,227.0,9.0,218.0,0
2023-07-01,php,769.0,,,76.92592592592592,21.89804779846336,315.0,13.0,302.0,0
2023-08-01,php,788.0,,,47.645833333333336,17.485207561728394,308.0,32.0,276.0,0
2023-09-01,php,831.0,,,52.42666666666667,21.5387080861201,242.0,20.0,222.0,0
2023-10-01,php,842.0,,1.0,139.81914893617022,14.41884891657121,298.0,14.0,284.0,0
2023-11-01,php,867.0,,1.0,101.0632911392405,7.874328376135569,376.0,23.0,353.0,0
2023-12-01,php,889.0,,1.0,57.869565217391305,16.07265162037037,508.0,18.0,490.0,1
2024-01-01,php,918.0,1.0,1.0,77.07142857142857,7.364192265795207,569.0,27.0,542.0,1
2024-02-01,php,952.0,2.0,,57.93243243243244,5.39488362506342,494.0,42.0,452.0,1
2024-03-01,php,988.0,1.0,,46.74242424242424,6.051701554232804,391.0,58.0,333.0,1
2024-04-01,php,999.0,2.0,1.0,21.0,1.6473454704704704,205.0,36.0,169.0,1
2022-11-01,prefix-dev,1.0,,3.0,42.95959595959596,41.03427854938272,,,,0
2023-02-01,prefix-dev,9.0,,5.0,30.820833333333333,13.446219135802467,,,,0
2023-03-01,prefix-dev,11.0,,7.0,29.680701754385964,18.122523148148147,16.0,0.0,16.0,0
2023-04-01,prefix-dev,28.0,3.0,1.0,26.18815331010453,153.22560426311728,92.0,0.0,92.0,0
2023-05-01,prefix-dev,49.0,,2.0,46.23571428571429,74.98620627572016,19.0,0.0,19.0,0
2023-06-01,prefix-dev,56.0,7.0,1.0,24.28965517241379,48.96507213608957,95.0,0.0,95.0,0
2023-07-01,prefix-dev,75.0,3.0,2.0,24.290657439446367,82.05329227292769,58.0,0.0,58.0,0
2023-08-01,prefix-dev,84.0,3.0,1.0,39.83282674772037,35.55652237654321,32.0,0.0,32.0,0
2023-09-01,prefix-dev,97.0,6.0,2.0,24.185410334346503,40.94640108858859,66.0,0.0,66.0,0
2023-10-01,prefix-dev,127.0,4.0,1.0,24.474926253687315,32.21521914845173,102.0,0.0,102.0,0
2023-11-01,prefix-dev,158.0,9.0,1.0,34.15426997245179,17.390489826246,169.0,1.0,168.0,1
2023-12-01,prefix-dev,185.0,3.0,,25.88515406162465,23.241390107212474,126.0,1.0,125.0,1
2024-01-01,prefix-dev,192.0,7.0,,32.53944020356234,11.621307594797178,255.0,1.0,254.0,1
2024-02-01,prefix-dev,198.0,23.0,,33.37465564738292,9.30152600951646,263.0,2.0,261.0,1
2024-03-01,prefix-dev,238.0,14.0,,41.10743801652893,7.102141010802469,206.0,8.0,198.0,1
2024-04-01,prefix-dev,262.0,14.0,,22.71372549019608,1.77890625,128.0,18.0,110.0,1
2013-03-01,pyca,2.0,,1.0,36.75,645.7893171296296,15.0,0.0,15.0,0
2013-04-01,pyca,3.0,,1.0,7.0,1358.109375,1.0,0.0,1.0,0
2013-05-01,pyca,3.0,,1.0,46.0,0.2158680555555555,2.0,0.0,2.0,0
2013-07-01,pyca,4.0,,3.0,,77.20814814814815,2.0,0.0,2.0,0
2013-08-01,pyca,16.0,,2.0,86.0,188.69791132478636,36.0,0.0,36.0,0
2013-09-01,pyca,19.0,,1.0,75.8,406.4097569444445,32.0,0.0,32.0,0
2013-10-01,pyca,26.0,,2.0,191.9090909090909,224.88728703703703,153.0,2.0,151.0,0
2013-11-01,pyca,32.0,,3.0,67.75,153.76621238425926,66.0,0.0,66.0,0
2013-12-01,pyca,39.0,,3.0,76.375,93.59733465608466,89.0,0.0,89.0,0
2014-01-01,pyca,55.0,,1.0,62.583333333333336,173.77691214470283,141.0,0.0,141.0,0
2014-02-01,pyca,56.0,,,34.80952380952381,201.48382440476192,150.0,0.0,150.0,0
2014-03-01,pyca,72.0,,2.0,74.35,332.53969411375664,157.0,0.0,157.0,0
2014-04-01,pyca,78.0,,1.0,31.77777777777778,454.2181379629629,105.0,0.0,105.0,0
2014-05-01,pyca,91.0,,3.0,31.0,248.92154818469783,83.0,0.0,83.0,0
2014-06-01,pyca,110.0,,2.0,35.888888888888886,295.12973650512214,98.0,0.0,98.0,0
2014-07-01,pyca,131.0,,2.0,20.285714285714285,353.83422097578347,84.0,0.0,84.0,0
2014-08-01,pyca,141.0,,,11.11111111111111,614.2210403050109,34.0,0.0,34.0,0
2014-09-01,pyca,145.0,,1.0,26.0,413.0884693287037,41.0,0.0,41.0,0
2014-10-01,pyca,136.0,,2.0,63.7,163.71113576892108,66.0,0.0,66.0,0
2014-11-01,pyca,138.0,,1.0,196.9,129.6708086419753,44.0,0.0,44.0,0
2014-12-01,pyca,141.0,,2.0,32.083333333333336,207.9520051301301,85.0,0.0,85.0,0
2015-01-01,pyca,144.0,,2.0,21.5,334.5307804232804,43.0,0.0,43.0,0
2015-02-01,pyca,149.0,,,34.4,422.8454507797271,50.0,0.0,50.0,0
2015-03-01,pyca,153.0,,5.0,43.18181818181818,151.13758449074075,99.0,0.0,99.0,0
2015-04-01,pyca,171.0,,3.0,20.5,198.28998681841563,89.0,0.0,89.0,0
2015-05-01,pyca,179.0,,1.0,31.38888888888889,362.7805328065134,110.0,0.0,110.0,0
2015-06-01,pyca,163.0,,1.0,24.2,209.3108403784219,83.0,0.0,83.0,0
2015-07-01,pyca,165.0,,2.0,33.875,96.63543041087964,69.0,0.0,69.0,0
2015-08-01,pyca,170.0,,1.0,24.5,64.86280624374375,110.0,0.0,110.0,0
2015-09-01,pyca,182.0,,1.0,23.5,250.54684626436784,104.0,0.0,104.0,0
2015-10-01,pyca,174.0,,4.0,25.133333333333333,139.41623425925926,74.0,0.0,74.0,0
2015-11-01,pyca,186.0,,1.0,18.0,144.0451236111111,26.0,0.0,26.0,0
2015-12-01,pyca,187.0,,1.0,41.4,160.74564376876876,97.0,0.0,97.0,0
2016-01-01,pyca,181.0,,2.0,49.69230769230769,51.42418034511785,91.0,0.0,91.0,0
2016-02-01,pyca,188.0,,1.0,16.142857142857142,42.86709924768518,32.0,0.0,32.0,0
2016-03-01,pyca,175.0,,,46.333333333333336,175.6765964673913,113.0,0.0,113.0,0
2016-04-01,pyca,182.0,,3.0,5.4,93.85970582561728,22.0,0.0,22.0,0
2016-05-01,pyca,187.0,,,5.333333333333333,93.03304248805256,30.0,0.0,30.0,0
2016-06-01,pyca,173.0,,2.0,25.4,139.65569102483164,100.0,0.0,100.0,0
2016-07-01,pyca,174.0,,1.0,9.0,85.41790723593964,33.0,0.0,33.0,0
2016-08-01,pyca,180.0,,1.0,7.333333333333333,106.4045512415825,51.0,0.0,51.0,0
2016-09-01,pyca,185.0,,1.0,11.375,75.05979571759259,55.0,0.0,55.0,0
2016-10-01,pyca,184.0,,,3.857142857142857,70.15825868055556,24.0,0.0,24.0,0
2016-11-01,pyca,178.0,,1.0,13.785714285714286,73.8694957010582,77.0,0.0,77.0,0
2016-12-01,pyca,176.0,,,9.333333333333334,52.25761149691358,42.0,0.0,42.0,0
2017-01-01,pyca,169.0,,1.0,24.384615384615383,129.5501312934028,55.0,0.0,55.0,0
2017-02-01,pyca,163.0,,,8.909090909090908,139.57098979766803,38.0,0.0,38.0,0
2017-03-01,pyca,163.0,,3.0,65.125,56.0797186302682,55.0,0.0,55.0,0
2017-04-01,pyca,186.0,,1.0,20.285714285714285,207.76671875,94.0,0.0,94.0,0
2017-05-01,pyca,185.0,,1.0,36.25,122.13310343013468,109.0,0.0,109.0,0
2017-06-01,pyca,145.0,,,31.09090909090909,71.13700607638889,116.0,1.0,115.0,0
2017-07-01,pyca,138.0,,2.0,36.4,27.956897045855374,96.0,0.0,96.0,0
2017-08-01,pyca,149.0,,,9.0,231.9267642195767,43.0,0.0,43.0,0
2017-09-01,pyca,145.0,,,88.8,216.65830136684303,71.0,0.0,71.0,0
2017-10-01,pyca,150.0,,,25.75,176.9476732603816,64.0,0.0,64.0,0
2017-11-01,pyca,160.0,,1.0,9.428571428571429,93.4346556712963,38.0,0.0,38.0,0
2017-12-01,pyca,160.0,,,15.0,6.893171939300411,40.0,0.0,40.0,0
2018-01-01,pyca,158.0,,,5.375,182.419408436214,24.0,0.0,24.0,0
2018-02-01,pyca,167.0,,,20.11111111111111,152.05830860690236,31.0,0.0,31.0,0
2018-03-01,pyca,167.0,,,6.666666666666667,143.36664855072465,59.0,0.0,59.0,0
2018-04-01,pyca,168.0,,,4.384615384615385,32.53458455165692,34.0,0.0,34.0,0
2018-05-01,pyca,168.0,,2.0,13.545454545454543,89.95388362794613,62.0,0.0,62.0,0
2018-06-01,pyca,181.0,,1.0,5.444444444444445,150.72084385521885,33.0,0.0,33.0,0
2018-07-01,pyca,176.0,,1.0,14.75,181.4256203703704,70.0,0.0,70.0,0
2018-08-01,pyca,169.0,,1.0,14.22222222222222,69.90224189814815,55.0,0.0,55.0,0
2018-09-01,pyca,176.0,,,16.25,90.3291640946502,34.0,0.0,34.0,0
2018-10-01,pyca,185.0,,,13.4,172.68975737311385,68.0,1.0,67.0,0
2018-11-01,pyca,181.0,,,23.0,65.1444320436508,52.0,0.0,52.0,0
2018-12-01,pyca,169.0,,1.0,15.727272727272728,143.94251068376067,46.0,0.0,46.0,0
2019-01-01,pyca,167.0,,,22.55555555555556,84.78813762626262,67.0,0.0,67.0,0
2019-02-01,pyca,165.0,,,19.33333333333333,2.2037918447293445,54.0,0.0,54.0,0
2019-03-01,pyca,169.0,,1.0,6.25,126.14859525034294,19.0,0.0,19.0,0
2019-04-01,pyca,177.0,,,4.857142857142857,150.8790964988426,30.0,0.0,30.0,0
2019-05-01,pyca,171.0,,,37.4,100.4662954059829,94.0,0.0,94.0,0
2019-06-01,pyca,170.0,,,35.42857142857143,127.493046875,37.0,1.0,36.0,0
2019-07-01,pyca,181.0,,,8.571428571428571,198.51038773148147,29.0,2.0,27.0,0
2019-08-01,pyca,188.0,,1.0,2.0,111.33873746141975,9.0,0.0,9.0,0
2019-09-01,pyca,195.0,,,17.333333333333332,174.43052631578948,24.0,0.0,24.0,0
2019-10-01,pyca,197.0,,,5.5,65.78826157407407,35.0,0.0,35.0,0
2019-11-01,pyca,196.0,,,9.0,67.28180142195767,31.0,0.0,31.0,0
2019-12-01,pyca,200.0,,1.0,4.25,55.74241542022792,14.0,1.0,13.0,0
2020-01-01,pyca,203.0,,,6.2,44.09994502314815,17.0,0.0,17.0,0
2020-02-01,pyca,206.0,,,11.0,83.48233892746913,8.0,0.0,8.0,0
2020-03-01,pyca,213.0,,,8.777777777777779,210.2745433501684,45.0,0.0,45.0,0
2020-04-01,pyca,210.0,,1.0,39.4,16.972722537878788,89.0,0.0,89.0,0
2020-05-01,pyca,209.0,,,8.727272727272727,94.11125514403292,22.0,0.0,22.0,0
2020-06-01,pyca,211.0,,,5.555555555555555,2.594704034391534,22.0,0.0,22.0,0
2020-07-01,pyca,177.0,,1.0,39.16666666666666,50.266051070601854,79.0,0.0,79.0,0
2020-08-01,pyca,132.0,,,25.08333333333333,7.904268353174603,118.0,0.0,118.0,0
2020-09-01,pyca,131.0,,,11.75,95.14808687363836,26.0,0.0,26.0,0
2020-10-01,pyca,135.0,,,14.272727272727272,40.65026672979798,66.0,1.0,65.0,0
2020-11-01,pyca,112.0,,,14.88888888888889,0.7893555555555556,62.0,3.0,59.0,0
2020-12-01,pyca,112.0,,,84.33333333333333,39.461526979565775,89.0,2.0,87.0,0
2021-01-01,pyca,117.0,,,22.5,40.112614522417154,39.0,0.0,39.0,0
2021-02-01,pyca,124.0,,1.0,17.2,40.30709211366539,122.0,0.0,122.0,0
2021-03-01,pyca,131.0,,,23.857142857142858,78.12479018281101,49.0,1.0,48.0,0
2021-04-01,pyca,138.0,,,14.0,107.76465479066024,76.0,0.0,76.0,0
2021-05-01,pyca,148.0,,,19.25,125.50076449805069,74.0,0.0,74.0,0
2021-06-01,pyca,149.0,,1.0,13.88888888888889,115.49063271604938,64.0,0.0,64.0,0
2021-07-01,pyca,158.0,,,20.4,112.09534722222222,31.0,0.0,31.0,0
2021-08-01,pyca,158.0,,1.0,24.63636363636364,38.15491956018519,67.0,0.0,67.0,0
2021-09-01,pyca,160.0,,,14.909090909090908,9.84440787037037,78.0,0.0,78.0,0
2021-10-01,pyca,164.0,,,28.83333333333333,18.5059173126615,148.0,0.0,148.0,0
2021-11-01,pyca,147.0,,,36.0,56.32593601614435,157.0,0.0,157.0,0
2021-12-01,pyca,155.0,,,44.833333333333336,100.8357566550926,115.0,0.0,115.0,0
2022-01-01,pyca,154.0,,1.0,25.5,56.78591949588478,67.0,0.0,67.0,0
2022-02-01,pyca,156.0,,,13.1,14.354286966891134,75.0,1.0,74.0,0
2022-03-01,pyca,155.0,,,15.22222222222222,4.9563826566951565,93.0,0.0,93.0,0
2022-04-01,pyca,144.0,,,21.09090909090909,41.02260364057239,129.0,0.0,129.0,0
2022-05-01,pyca,146.0,,,25.3,33.52685360549944,144.0,0.0,144.0,0
2022-06-01,pyca,148.0,,1.0,9.7,9.460006663860833,89.0,0.0,89.0,0
2022-07-01,pyca,150.0,,1.0,14.88888888888889,6.8748177083333335,85.0,0.0,85.0,0
2022-08-01,pyca,150.0,,,13.636363636363637,31.093103587962965,103.0,0.0,103.0,0
2022-09-01,pyca,153.0,,,22.22222222222222,37.46158108866442,118.0,1.0,117.0,0
2022-10-01,pyca,142.0,,,24.428571428571427,94.32365451388888,117.0,0.0,117.0,0
2022-11-01,pyca,147.0,,1.0,13.22222222222222,13.632310474537038,97.0,0.0,97.0,0
2022-12-01,pyca,148.0,,,20.928571428571427,27.956471949891068,109.0,1.0,108.0,0
2023-01-01,pyca,148.0,,,98.75,9.002799537037037,244.0,0.0,244.0,0
2023-02-01,pyca,147.0,,1.0,26.181818181818183,21.575049189814816,233.0,0.0,233.0,0
2023-03-01,pyca,152.0,,,51.91666666666666,29.267949512012013,249.0,2.0,247.0,0
2023-04-01,pyca,154.0,,1.0,96.0,27.252897782651072,206.0,2.0,204.0,0
2023-05-01,pyca,158.0,,,33.5,26.19721016589506,165.0,0.0,165.0,1
2023-06-01,pyca,161.0,1.0,,45.3,20.67984655017921,164.0,1.0,163.0,1
2023-07-01,pyca,162.0,,1.0,23.09090909090909,6.475573221247563,174.0,0.0,174.0,1
2023-08-01,pyca,169.0,,,31.545454545454547,16.955182870370372,221.0,1.0,220.0,1
2023-09-01,pyca,171.0,,1.0,29.77777777777778,8.70344990079365,170.0,0.0,170.0,1
2023-10-01,pyca,143.0,,,33.714285714285715,16.316862461419753,155.0,0.0,155.0,1
2023-11-01,pyca,140.0,,,34.333333333333336,12.001955515297906,156.0,0.0,156.0,1
2023-12-01,pyca,140.0,,,29.6,3.058558201058201,170.0,1.0,169.0,1
2024-01-01,pyca,145.0,1.0,,45.333333333333336,5.390900297619048,241.0,2.0,239.0,1
2024-02-01,pyca,147.0,,,57.5,3.260114351851852,198.0,2.0,196.0,1
2024-03-01,pyca,149.0,,,30.875,3.001284722222222,166.0,2.0,164.0,1
2024-04-01,pyca,151.0,,,37.285714285714285,3.5607725694444445,180.0,3.0,177.0,1
2012-06-01,qos-ch,1.0,,,89.1,118.16767939814817,6.0,0.0,6.0,0
2013-01-01,qos-ch,3.0,,1.0,3.9,219.0932002314815,9.0,1.0,8.0,0
2013-02-01,qos-ch,2.0,,,12.88888888888889,257.8263773148148,7.0,0.0,7.0,0
2013-06-01,qos-ch,3.0,,,14.2,0.9337229938271604,7.0,2.0,5.0,0
2013-08-01,qos-ch,4.0,,1.0,2.0,196.2952662037037,4.0,1.0,3.0,0
2013-11-01,qos-ch,3.0,,,15.666666666666666,2.692800925925926,12.0,1.0,11.0,0
2013-12-01,qos-ch,4.0,,1.0,9.5,82.1956712962963,10.0,1.0,9.0,0
2014-01-01,qos-ch,5.0,,2.0,3.75,43.76371527777778,3.0,0.0,3.0,0
2014-02-01,qos-ch,4.0,,,26.714285714285715,1.8962175925925928,17.0,4.0,13.0,0
2014-03-01,qos-ch,3.0,1.0,,18.857142857142858,,13.0,1.0,12.0,0
2014-04-01,qos-ch,3.0,,,12.545454545454543,,18.0,1.0,17.0,0
2014-06-01,qos-ch,4.0,,1.0,10.0,235.7656828703704,5.0,2.0,3.0,0
2014-09-01,qos-ch,4.0,,,7.333333333333333,0.0036111111111111,6.0,0.0,6.0,0
2015-02-01,qos-ch,4.0,,2.0,18.666666666666668,,6.0,1.0,5.0,0
2015-03-01,qos-ch,5.0,,,42.1,,9.0,0.0,9.0,0
2015-04-01,qos-ch,6.0,,,8.0,345.8229861111111,21.0,3.0,18.0,0
2015-05-01,qos-ch,8.0,,,2.0,120.70013888888889,4.0,1.0,3.0,0
2015-07-01,qos-ch,9.0,,2.0,7.6,25.655104166666668,7.0,1.0,6.0,0
2015-08-01,qos-ch,8.0,,2.0,,,4.0,2.0,2.0,0
2015-09-01,qos-ch,8.0,2.0,2.0,19.0,,7.0,7.0,0.0,0
2016-02-01,qos-ch,10.0,,1.0,325.0,,9.0,3.0,6.0,0
2016-04-01,qos-ch,10.0,,2.0,34.8,,9.0,4.0,5.0,0
2016-05-01,qos-ch,13.0,,1.0,9.75,26.044976851851853,8.0,3.0,5.0,0
2016-06-01,qos-ch,12.0,2.0,1.0,22.5,,7.0,5.0,2.0,0
2016-08-01,qos-ch,13.0,,,,,5.0,3.0,2.0,0
2016-09-01,qos-ch,14.0,,1.0,,,2.0,2.0,0.0,0
